IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,ITCOURSE,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_observe_phenom,stud_demo_exp,stud_plan_exp,stud_conduct_exp,stud_present,stud_interpret,stud_use_evid,stud_read_text,stud_memorize,stud_formulas,stud_field,stud_heterogeneous,stud_homogenous,computer_sci,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,emph_investigation_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,emph_investigation,bio_coverage,chem_coverage,phys_coverage,earth_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
268,5140,51400303,514003,3,Biology,12.0,Female,40–49,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,3.0,90.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,More than 35 hours,Georgian,10.05102,11.28828,12.56459,11.74559,12.04436,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,71.42857,,,,ISCED Level 7,1,1,582.1496193333334,541.6944,596.3557946666666,,551.970588,539.2017226666667,,587.4167413333334,,539.53681,562.0990893333334,552.2186426666667,496.2742186666667,561.0854453333333,558.6490560000001,506.6497453333333
268,5140,51400404,514004,4,Earth science,7.0,Female,40–49,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,90.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,,,,,,,,1.0,15.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,16–35 hours,Georgian,8.8469,7.18242,10.58171,10.25874,10.61377,Medium Emphasis,Very Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,0,582.1496193333334,541.6944,596.3557946666666,,551.970588,539.2017226666667,,587.4167413333334,,539.53681,562.0990893333334,552.2186426666667,496.2742186666667,561.0854453333333,558.6490560000001,506.6497453333333
268,5140,51400606,514006,6,Chemistry,25.0,Female,40–49,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,,,,,,,,4.0,30.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,More than 35 hours,Georgian,9.74934,10.69865,11.78998,10.82008,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,75.0,,,ISCED Level 8,1,1,613.452136,563.738968,631.5354386666667,,568.9294613333333,594.16064,,616.2668666666666,,568.7302646666667,556.8932246666667,572.7455306666667,547.5092746666667,590.0517759999999,559.9765793333333,552.7608686666666
268,5140,51400652,514006,52,Physics,25.0,Female,40–49,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,,,,,,,,4.0,30.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,More than 35 hours,Georgian,9.74934,10.69865,11.78998,10.82008,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,57.14286,,ISCED Level 8,1,1,613.452136,563.738968,631.5354386666667,,568.9294613333333,594.16064,,616.2668666666666,,568.7302646666667,556.8932246666667,572.7455306666667,547.5092746666667,590.0517759999999,559.9765793333333,552.7608686666666
268,5140,51400707,514007,7,Biology,10.0,Female,30–39,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,90.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,More than 35 hours,Georgian,10.95225,11.28828,13.87035,11.74559,8.0387,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,42.85714,,,,ISCED Level 7,1,1,613.452136,563.738968,631.5354386666667,,568.9294613333333,594.16064,,616.2668666666666,,568.7302646666667,556.8932246666667,572.7455306666667,547.5092746666667,590.0517759999999,559.9765793333333,552.7608686666666
268,5140,51400808,514008,8,Earth science,25.0,Male,50–59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,16–35 hours,Georgian,10.95225,11.28828,13.87035,11.74559,8.0387,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,1,613.452136,563.738968,631.5354386666667,,568.9294613333333,594.16064,,616.2668666666666,,568.7302646666667,556.8932246666667,572.7455306666667,547.5092746666667,590.0517759999999,559.9765793333333,552.7608686666666
268,5142,51420202,514202,2,Physics,17.0,Female,50–59,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,80.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6–15 hours,Georgian,8.54651,8.63238,9.61153,9.22836,9.83696,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,83.33333,,ISCED Level 7,1,1,465.81230540000007,446.43581129999995,471.7270246,,414.9031142,449.9916201,,465.91846000000004,,448.3397696999999,444.99687429999994,464.9669371,458.89155500000015,468.54137819999994,450.22392840000003,440.0420795
268,5142,51420303,514203,3,Biology,30.0,Female,50–59,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,,,3.0,3.0,2.0,3.0,3.0,,3.0,80.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,1.0,2.0,1.0,,,,,,,,,2.0,15.0,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6–15 hours,Georgian,9.44792,9.6191,10.58171,9.7693,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,28.57143,,,,ISCED Level 7,1,1,465.81230540000007,446.43581129999995,471.7270246,,414.9031142,449.9916201,,465.91846000000004,,448.3397696999999,444.99687429999994,464.9669371,458.89155500000015,468.54137819999994,450.22392840000003,440.0420795
268,5142,51420404,514204,4,Chemistry,23.0,Female,50–59,3.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,25.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,80.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,16–35 hours,Georgian,10.05102,9.6191,8.78337,10.82008,9.83696,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,57.14286,,,ISCED Level 7,1,1,465.81230540000007,446.43581129999995,471.7270246,,414.9031142,449.9916201,,465.91846000000004,,448.3397696999999,444.99687429999994,464.9669371,458.89155500000015,468.54137819999994,450.22392840000003,440.0420795
268,5142,51420505,514205,5,Earth science,30.0,Female,50–59,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,25.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,80.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,2.0,15.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16–35 hours,Georgian,8.84859,11.35508,12.30129,9.7693,8.81776,Medium Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,1,465.81230540000007,446.43581129999995,471.7270246,,414.9031142,449.9916201,,465.91846000000004,,448.3397696999999,444.99687429999994,464.9669371,458.89155500000015,468.54137819999994,450.22392840000003,440.0420795
268,5143,51430202,514302,2,Physics,25.0,Female,50–59,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,90.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,,2.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,More than 35 hours,Georgian,9.14714,12.67245,11.14932,9.22836,8.0387,Medium Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,57.14286,,ISCED Level 7,1,1,614.5490829999999,585.750366,632.982555,,622.9691,556.8496210000001,,624.948951,,576.742948,611.756313,598.3259049999999,517.2151490000001,642.7071210000001,591.9225059999999,558.137
268,5143,51430303,514303,3,Chemistry,20.0,Female,30–39,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,90.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,,,,,,,,4.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,More than 35 hours,Georgian,11.25098,13.61824,,10.82008,6.51309,High Emphasis,Not Limited,,Very Satisfied,Less than Half the Lessons,,62.5,,,ISCED Level 7,1,1,614.5490829999999,585.750366,632.982555,,622.9691,556.8496210000001,,624.948951,,576.742948,611.756313,598.3259049999999,517.2151490000001,642.7071210000001,591.9225059999999,558.137
268,5143,51430351,514303,51,Biology,20.0,Female,30–39,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,90.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,,,,,,,,4.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,More than 35 hours,Georgian,11.25098,13.61824,,10.82008,6.51309,High Emphasis,Not Limited,,Very Satisfied,Less than Half the Lessons,28.57143,,,,ISCED Level 7,1,1,614.5490829999999,585.750366,632.982555,,622.9691,556.8496210000001,,624.948951,,576.742948,611.756313,598.3259049999999,517.2151490000001,642.7071210000001,591.9225059999999,558.137
268,5143,51430404,514304,4,Earth science,35.0,Male,60 or more,2.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,90.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,16–35 hours,Georgian,8.55951,11.28828,,9.22836,10.96886,Medium Emphasis,Not Limited,,Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,1,614.5490829999999,585.750366,632.982555,,622.9691,556.8496210000001,,624.948951,,576.742948,611.756313,598.3259049999999,517.2151490000001,642.7071210000001,591.9225059999999,558.137
268,5147,51470202,514702,2,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,445.36070906666663,422.19186506666665,453.7727668,,402.5897662666667,416.2952921333334,,446.32460533333335,,415.34596480000005,416.3835764000001,444.91756826666665,408.5298974666666,433.0704806666667,416.3939988,411.6563513333333
268,5147,51470303,514703,3,Biology,27.0,Female,50–59,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,3.0,3.0,1.0,1.0,3.0,3.0,3.0,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0,60.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6–15 hours,Georgian,10.35236,10.14509,12.56459,9.22836,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 7,1,1,445.36070906666663,422.19186506666665,453.7727668,,402.5897662666667,416.2952921333334,,446.32460533333335,,415.34596480000005,416.3835764000001,444.91756826666665,408.5298974666666,433.0704806666667,416.3939988,411.6563513333333
268,5147,51470404,514704,4,Chemistry,1.0,Female,Under 25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,,1.0,3.0,2.0,1.0,1.0,3.0,2.0,90.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,1.0,15.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Less than 6 hours,Georgian,14.28635,11.28828,13.87035,11.74559,13.8895,Very High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,,50.0,,,ISCED Level 7,1,1,445.36070906666663,422.19186506666665,453.7727668,,402.5897662666667,416.2952921333334,,446.32460533333335,,415.34596480000005,416.3835764000001,444.91756826666665,408.5298974666666,433.0704806666667,416.3939988,411.6563513333333
268,5147,51470505,514705,5,Earth science,,Female,50–59,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,,3.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,None,Georgian,12.15607,10.14509,13.87035,10.25874,12.04436,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,,,,,ISCED Level 6,1,1,445.36070906666663,422.19186506666665,453.7727668,,402.5897662666667,416.2952921333334,,446.32460533333335,,415.34596480000005,416.3835764000001,444.91756826666665,408.5298974666666,433.0704806666667,416.3939988,411.6563513333333
268,5148,51480202,514802,2,Physics,25.0,Female,60 or more,3.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,30.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,90.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16–35 hours,Georgian,9.44792,9.11668,11.14932,10.82008,9.83696,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,50.0,,ISCED Level 7,1,1,470.91008230769233,458.61839738461555,482.91468446153857,,452.8491471538463,439.4635794615385,,461.72120723076927,,440.3869872307692,454.63618230769225,470.84117784615387,433.4154522307691,464.2990143846155,446.58304092307696,456.8623011538462
268,5148,51480303,514803,3,Biology,15.0,Female,40–49,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,30.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,1.0,30.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,0.0,,Georgian,9.44792,11.93195,11.14932,7.21969,6.51309,Medium Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 3,1,1,470.91008230769233,458.61839738461555,482.91468446153857,,452.8491471538463,439.4635794615385,,461.72120723076927,,440.3869872307692,454.63618230769225,470.84117784615387,433.4154522307691,464.2990143846155,446.58304092307696,456.8623011538462
268,5148,51480404,514804,4,Chemistry,26.0,Female,50–59,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,More than 35 hours,Georgian,8.8469,11.28828,10.07263,10.82008,8.0387,Medium Emphasis,Not Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,50.0,,,ISCED Level 7,1,1,470.91008230769233,458.61839738461555,482.91468446153857,,452.8491471538463,439.4635794615385,,461.72120723076927,,440.3869872307692,454.63618230769225,470.84117784615387,433.4154522307691,464.2990143846155,446.58304092307696,456.8623011538462
268,5148,51480505,514805,5,Earth science,38.0,Female,60 or more,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,90.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,2.0,30.0,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,More than 35 hours,Georgian,10.35236,8.96918,10.58171,11.74559,8.81776,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,1,470.91008230769233,458.61839738461555,482.91468446153857,,452.8491471538463,439.4635794615385,,461.72120723076927,,440.3869872307692,454.63618230769225,470.84117784615387,433.4154522307691,464.2990143846155,446.58304092307696,456.8623011538462
268,5149,51490202,514902,2,Physics,39.0,Female,50–59,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,90.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,None,Georgian,11.25098,9.11668,10.07263,11.74559,10.61377,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,66.66667,,ISCED Level 7,1,1,411.47389880000003,405.3217017,431.59851399999997,,384.0456671,403.3038513,,423.6288175000001,,404.11598919999994,407.98055439999996,411.55590219999993,395.04809620000003,412.5519315,391.99333099999996,393.64889890000006
268,5149,51490303,514903,3,Biology,20.0,Female,40–49,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,3.0,0.0,,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,More than 35 hours,Georgian,8.24467,9.6191,10.58171,10.25874,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 7,1,1,411.47389880000003,405.3217017,431.59851399999997,,384.0456671,403.3038513,,423.6288175000001,,404.11598919999994,407.98055439999996,411.55590219999993,395.04809620000003,412.5519315,391.99333099999996,393.64889890000006
268,5149,51490404,514904,4,Biology,29.0,Female,60 or more,3.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,23.0,0.0,3.0,3.0,1.0,,3.0,3.0,1.0,90.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,16–35 hours,Georgian,10.05102,,10.07263,10.25874,8.81776,High Emphasis,,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,,ISCED Level 7,1,1,411.47389880000003,405.3217017,431.59851399999997,,384.0456671,403.3038513,,423.6288175000001,,404.11598919999994,407.98055439999996,411.55590219999993,395.04809620000003,412.5519315,391.99333099999996,393.64889890000006
268,5149,51490505,514905,5,Earth science,,Female,60 or more,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,,,3.0,1.0,3.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,,0.0,0.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,More than 35 hours,Georgian,11.55005,9.07839,11.78998,10.82008,9.83696,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,1,411.47389880000003,405.3217017,431.59851399999997,,384.0456671,403.3038513,,423.6288175000001,,404.11598919999994,407.98055439999996,411.55590219999993,395.04809620000003,412.5519315,391.99333099999996,393.64889890000006
268,5150,51500202,515002,2,Physics,9.0,Female,40–49,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,More than 35 hours,Georgian,10.65284,11.93195,13.87035,11.74559,6.51309,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,28.57143,,ISCED Level 7,1,1,490.78383793103444,445.03674682758617,500.4325271034482,,453.47273758620685,479.8386286206897,,496.1863264137931,,435.4667493103449,437.3151324137932,442.61287179310335,435.7475626896551,460.2308991034484,427.6556351034483,436.40037268965517
268,5150,51500303,515003,3,Biology,40.0,Female,60 or more,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,34.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,90.0,3.0,3.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,More than 35 hours,Georgian,12.15607,9.6191,11.78998,10.82008,10.07278,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,42.85714,,,,ISCED Level 6,1,1,490.78383793103444,445.03674682758617,500.4325271034482,,453.47273758620685,479.8386286206897,,496.1863264137931,,435.4667493103449,437.3151324137932,442.61287179310335,435.7475626896551,460.2308991034484,427.6556351034483,436.40037268965517
268,5150,51500404,515004,4,Earth science,20.0,Female,40–49,3.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,34.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,90.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,16–35 hours,Georgian,12.46787,9.6191,11.14932,10.82008,9.83696,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,1,490.78383793103444,445.03674682758617,500.4325271034482,,453.47273758620685,479.8386286206897,,496.1863264137931,,435.4667493103449,437.3151324137932,442.61287179310335,435.7475626896551,460.2308991034484,427.6556351034483,436.40037268965517
268,5150,51500606,515006,6,Physics,43.0,Female,60 or more,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,33.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,90.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6–15 hours,Georgian,10.05102,9.11668,11.14932,10.82008,9.83696,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,71.42857,,ISCED Level 7,1,1,468.8910208148148,441.67698496296293,479.4937896296296,,437.3346149629631,450.96313570370364,,465.37616814814817,,440.06721007407407,436.6788506666667,460.3393138518518,427.7828900740741,446.50963577777776,432.33023533333323,437.6896633333333
268,5150,51500707,515007,7,Biology,23.0,Female,40–49,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,35.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,90.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,More than 35 hours,Georgian,12.15607,9.6191,12.56459,10.82008,9.83696,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,42.85714,,,,ISCED Level 7,1,1,468.8910208148148,441.67698496296293,479.4937896296296,,437.3346149629631,450.96313570370364,,465.37616814814817,,440.06721007407407,436.6788506666667,460.3393138518518,427.7828900740741,446.50963577777776,432.33023533333323,437.6896633333333
268,5150,51500808,515008,8,Chemistry,12.0,Female,30–39,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,35.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,80.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,More than 35 hours,Georgian,11.55005,11.93195,11.14932,11.74559,11.31862,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,,50.0,,,ISCED Level 7,1,1,490.78383793103444,445.03674682758617,500.4325271034482,,453.47273758620685,479.8386286206897,,496.1863264137931,,435.4667493103449,437.3151324137932,442.61287179310335,435.7475626896551,460.2308991034484,427.6556351034483,436.40037268965517
